id,Response
233845,Y
233846,Y
233847,N
233848,N
233849,Y
233850,N
233851,Y
233852,N
233853,N
233854,N
233855,N
233856,N
233857,N
233858,Y
233859,Y
233860,N
233861,Y
233862,Y
233863,Y
233864,N
233865,N
233866,N
233867,Y
233868,N
233869,N
233870,Y
233871,N
233872,N
233873,N
233874,Y
233875,N
233876,Y
233877,Y
233878,Y
233879,N
233880,Y
233881,Y
233882,Y
233883,N
233884,Y
233885,N
233886,N
233887,N
233888,Y
233889,N
233890,N
233891,N
233892,Y
233893,N
233894,Y
233895,N
233896,N
233897,N
233898,N
233899,Y
233900,N
233901,Y
233902,Y
233903,N
233904,Y
233905,Y
233906,Y
233907,N
233908,Y
233909,N
233910,Y
233911,Y
233912,N
233913,N
233914,N
233915,Y
233916,Y
233917,N
233918,N
233919,N
233920,Y
233921,N
233922,N
233923,Y
233924,N
233925,Y
233926,Y
233927,Y
233928,Y
233929,Y
233930,N
233931,Y
233932,Y
233933,N
233934,N
233935,N
233936,N
233937,Y
233938,Y
233939,N
233940,Y
233941,Y
233942,Y
233943,Y
233944,Y
233945,Y
233946,Y
233947,Y
233948,N
233949,Y
233950,N
233951,N
233952,N
233953,Y
233954,N
233955,N
233956,Y
233957,N
233958,Y
233959,N
233960,N
233961,Y
233962,N
233963,N
233964,N
233965,Y
233966,Y
233967,Y
233968,Y
233969,N
233970,Y
233971,N
233972,N
233973,N
233974,N
233975,N
233976,N
233977,Y
233978,Y
233979,N
233980,Y
233981,N
233982,N
233983,Y
233984,Y
233985,Y
233986,Y
233987,Y
233988,N
233989,N
233990,Y
233991,N
233992,N
233993,N
233994,Y
233995,N
233996,Y
233997,N
233998,N
233999,Y
234000,N
234001,N
234002,N
234003,N
234004,N
234005,N
234006,Y
234007,N
234008,Y
234009,Y
234010,N
234011,N
234012,Y
234013,N
234014,Y
234015,Y
234016,N
234017,N
234018,N
234019,Y
234020,N
234021,N
234022,Y
234023,Y
234024,N
234025,Y
234026,Y
234027,N
234028,Y
234029,N
234030,Y
234031,Y
234032,Y
234033,Y
234034,N
234035,N
234036,N
234037,N
234038,N
234039,Y
234040,Y
234041,N
234042,Y
234043,Y
234044,N
234045,N
234046,N
234047,Y
234048,Y
234049,Y
234050,N
234051,N
234052,N
234053,N
234054,Y
234055,Y
234056,Y
234057,Y
234058,Y
234059,Y
234060,Y
234061,Y
234062,Y
234063,Y
234064,Y
234065,Y
234066,Y
234067,N
234068,Y
234069,Y
234070,N
234071,Y
234072,Y
234073,Y
234074,Y
234075,N
234076,N
234077,Y
234078,Y
234079,Y
234080,Y
234081,N
234082,N
234083,Y
234084,N
234085,Y
234086,N
234087,Y
234088,Y
234089,N
234090,N
234091,Y
234092,Y
234093,Y
234094,Y
234095,Y
234096,N
234097,Y
234098,N
234099,Y
234100,Y
234101,Y
234102,Y
234103,Y
234104,Y
234105,Y
234106,Y
234107,N
234108,N
234109,Y
234110,N
234111,Y
234112,Y
234113,Y
234114,Y
234115,Y
234116,Y
234117,Y
234118,N
234119,Y
234120,N
234121,N
234122,Y
234123,N
234124,N
234125,N
234126,Y
234127,N
234128,N
234129,Y
234130,Y
234131,N
234132,N
234133,N
234134,N
234135,Y
234136,N
234137,N
234138,N
234139,N
234140,N
234141,Y
234142,Y
234143,Y
234144,N
234145,Y
234146,N
234147,N
234148,N
234149,N
234150,Y
234151,Y
234152,N
234153,Y
234154,N
234155,N
234156,N
234157,Y
234158,N
234159,N
234160,N
234161,N
234162,Y
234163,N
234164,Y
234165,Y
234166,N
234167,N
234168,N
234169,Y
234170,N
234171,N
234172,Y
234173,Y
234174,N
234175,N
234176,Y
234177,Y
234178,N
234179,Y
234180,N
234181,N
234182,Y
234183,Y
234184,Y
234185,Y
234186,Y
234187,Y
234188,Y
234189,Y
234190,N
234191,Y
234192,Y
234193,N
234194,N
234195,Y
234196,N
234197,Y
234198,N
234199,Y
234200,N
234201,Y
234202,N
234203,N
234204,Y
234205,Y
234206,Y
234207,N
234208,N
234209,N
234210,N
234211,Y
234212,Y
234213,Y
234214,Y
234215,N
234216,N
234217,Y
234218,Y
234219,Y
234220,N
234221,N
234222,Y
234223,N
234224,N
234225,N
234226,Y
234227,N
234228,N
234229,Y
234230,Y
234231,Y
234232,N
234233,Y
234234,Y
234235,Y
234236,Y
234237,Y
234238,N
234239,Y
234240,N
234241,N
234242,Y
234243,Y
234244,Y
234245,Y
234246,N
234247,N
234248,Y
234249,N
234250,Y
234251,N
234252,N
234253,Y
234254,Y
234255,Y
234256,N
234257,Y
234258,N
234259,N
234260,N
234261,Y
234262,Y
234263,Y
234264,N
234265,N
234266,Y
234267,N
234268,N
234269,N
234270,N
234271,Y
234272,Y
234273,N
234274,Y
234275,Y
234276,Y
234277,Y
234278,Y
234279,Y
234280,Y
234281,N
234282,N
234283,Y
234284,Y
234285,N
234286,Y
234287,Y
234288,Y
234289,N
234290,N
234291,N
234292,Y
234293,N
234294,N
234295,N
234296,Y
234297,N
234298,Y
234299,Y
234300,Y
234301,N
234302,Y
234303,Y
234304,N
234305,N
234306,Y
234307,Y
234308,Y
234309,Y
234310,Y
234311,N
234312,N
234313,N
234314,Y
234315,N
234316,N
234317,N
234318,Y
234319,Y
234320,Y
234321,Y
234322,Y
234323,N
234324,Y
234325,N
234326,N
234327,Y
234328,Y
234329,N
234330,Y
234331,Y
234332,Y
234333,N
234334,Y
234335,Y
234336,Y
234337,N
234338,Y
234339,N
234340,Y
234341,N
234342,N
234343,Y
234344,Y
234345,Y
234346,Y
234347,N
234348,Y
234349,Y
234350,Y
234351,Y
234352,Y
234353,N
234354,Y
234355,N
234356,N
234357,Y
234358,Y
234359,N
234360,Y
234361,Y
234362,N
234363,N
234364,Y
234365,N
234366,Y
234367,N
234368,Y
234369,N
234370,Y
234371,Y
234372,Y
234373,N
234374,N
234375,Y
234376,N
234377,Y
234378,N
234379,Y
234380,Y
234381,Y
234382,N
234383,Y
234384,N
234385,N
234386,Y
234387,N
234388,Y
234389,Y
234390,N
234391,N
234392,Y
234393,Y
234394,Y
234395,N
234396,Y
234397,Y
234398,Y
234399,Y
234400,Y
234401,Y
234402,Y
234403,Y
234404,N
234405,N
234406,Y
234407,N
234408,Y
234409,N
234410,Y
234411,N
234412,N
234413,Y
234414,N
234415,Y
234416,Y
234417,N
234418,N
234419,Y
234420,N
234421,Y
234422,N
234423,Y
234424,N
234425,N
234426,Y
234427,Y
234428,Y
234429,Y
234430,Y
234431,N
234432,N
234433,N
234434,N
234435,Y
234436,N
234437,N
234438,N
234439,N
234440,Y
234441,Y
234442,Y
234443,N
234444,N
234445,Y
234446,Y
234447,Y
234448,N
234449,Y
234450,N
234451,N
234452,N
234453,N
234454,N
234455,Y
234456,Y
234457,N
234458,N
234459,Y
234460,N
234461,Y
234462,N
234463,N
234464,N
234465,N
234466,Y
234467,N
234468,Y
234469,Y
234470,Y
234471,Y
234472,Y
234473,Y
234474,Y
234475,N
234476,Y
234477,Y
234478,N
234479,Y
234480,Y
234481,N
234482,N
234483,Y
234484,Y
234485,N
234486,Y
234487,Y
234488,Y
234489,Y
234490,N
234491,Y
234492,Y
234493,N
234494,Y
234495,Y
234496,Y
234497,N
234498,Y
234499,N
234500,Y
234501,Y
234502,N
234503,N
234504,Y
234505,N
234506,N
234507,Y
234508,N
234509,N
234510,N
234511,Y
234512,Y
234513,Y
234514,N
234515,Y
234516,Y
234517,Y
234518,N
234519,Y
234520,Y
234521,N
234522,Y
234523,N
234524,N
234525,N
234526,Y
234527,N
234528,Y
234529,Y
234530,Y
234531,N
234532,Y
234533,N
234534,N
234535,N
234536,N
234537,N
234538,Y
234539,Y
234540,N
234541,Y
234542,Y
234543,N
234544,Y
234545,N
234546,N
234547,Y
234548,Y
234549,N
234550,Y
234551,Y
234552,N
234553,Y
234554,Y
234555,Y
234556,Y
234557,Y
234558,Y
234559,Y
234560,N
234561,Y
234562,Y
234563,N
234564,Y
234565,N
234566,Y
234567,Y
234568,N
234569,N
234570,N
234571,Y
234572,Y
234573,N
234574,N
234575,N
234576,Y
234577,Y
234578,N
234579,N
234580,Y
234581,Y
234582,N
234583,Y
234584,Y
234585,N
234586,N
234587,Y
234588,Y
234589,Y
234590,Y
234591,N
234592,Y
234593,N
234594,Y
234595,Y
234596,N
234597,Y
234598,N
234599,N
234600,N
234601,Y
234602,N
234603,Y
234604,N
234605,N
234606,Y
234607,N
234608,Y
234609,N
234610,Y
234611,N
234612,N
234613,N
234614,Y
234615,N
234616,Y
234617,Y
234618,Y
234619,N
234620,Y
234621,N
234622,Y
234623,N
234624,N
234625,Y
234626,Y
234627,Y
234628,Y
234629,Y
234630,Y
234631,Y
234632,N
234633,N
234634,Y
234635,N
234636,N
234637,Y
234638,N
234639,Y
234640,Y
234641,N
234642,Y
234643,N
234644,N
234645,Y
234646,N
234647,N
234648,Y
234649,N
234650,N
234651,N
234652,N
234653,Y
234654,Y
234655,N
234656,N
234657,Y
234658,Y
234659,Y
234660,N
234661,Y
234662,N
234663,Y
234664,N
234665,Y
234666,N
234667,Y
234668,N
234669,N
234670,Y
234671,Y
234672,N
234673,Y
234674,N
234675,N
234676,Y
234677,Y
234678,Y
234679,N
234680,Y
234681,Y
234682,N
234683,N
234684,N
234685,N
234686,N
234687,Y
234688,N
234689,N
234690,Y
234691,N
234692,N
234693,N
234694,N
234695,N
234696,N
234697,Y
234698,N
234699,Y
234700,N
234701,N
234702,Y
234703,Y
234704,Y
234705,Y
234706,Y
234707,Y
234708,N
234709,N
234710,Y
234711,Y
234712,N
234713,Y
234714,N
234715,Y
234716,Y
234717,Y
234718,Y
234719,Y
234720,N
234721,N
234722,Y
234723,N
234724,N
234725,Y
234726,Y
234727,Y
234728,Y
234729,Y
234730,N
234731,N
234732,N
234733,Y
234734,Y
234735,Y
234736,Y
234737,Y
234738,Y
234739,Y
234740,Y
234741,Y
234742,N
234743,N
234744,N
234745,N
234746,Y
234747,Y
234748,Y
234749,Y
234750,N
234751,N
234752,Y
234753,N
234754,N
234755,Y
234756,N
234757,Y
234758,N
234759,N
234760,Y
234761,Y
234762,N
234763,Y
234764,Y
234765,N
234766,Y
234767,N
234768,N
234769,N
234770,N
234771,N
234772,Y
234773,Y
234774,Y
234775,Y
234776,N
234777,Y
234778,Y
234779,N
234780,Y
234781,Y
234782,Y
234783,Y
234784,Y
234785,Y
234786,N
234787,N
234788,N
234789,N
234790,N
234791,Y
234792,N
234793,Y
234794,N
234795,Y
234796,N
234797,Y
234798,Y
234799,Y
234800,N
234801,N
234802,Y
234803,Y
234804,Y
234805,N
234806,Y
234807,N
234808,N
234809,Y
234810,N
234811,N
234812,Y
234813,N
234814,N
234815,Y
234816,Y
234817,Y
234818,Y
234819,N
234820,N
234821,Y
234822,N
234823,Y
234824,Y
234825,N
234826,N
234827,N
234828,Y
234829,N
234830,Y
234831,N
234832,Y
234833,N
234834,Y
234835,Y
234836,N
234837,N
234838,Y
234839,N
234840,Y
234841,Y
234842,Y
234843,N
234844,N
234845,Y
234846,N
234847,Y
234848,N
234849,Y
234850,N
234851,Y
234852,N
234853,N
234854,Y
234855,N
234856,N
234857,N
234858,N
234859,Y
234860,N
234861,Y
234862,N
234863,Y
234864,Y
234865,Y
234866,Y
234867,N
234868,Y
234869,N
234870,N
234871,Y
234872,N
234873,N
234874,Y
234875,N
234876,Y
234877,N
234878,N
234879,Y
234880,Y
234881,Y
234882,Y
234883,Y
234884,N
234885,Y
234886,N
234887,Y
234888,N
234889,Y
234890,N
234891,N
234892,N
234893,Y
234894,Y
234895,N
234896,Y
234897,Y
234898,N
234899,N
234900,Y
234901,Y
234902,N
234903,Y
234904,N
234905,Y
234906,Y
234907,Y
234908,N
234909,Y
234910,N
234911,Y
234912,N
234913,N
234914,N
234915,Y
234916,N
234917,Y
234918,N
234919,Y
234920,N
234921,N
234922,Y
234923,N
234924,N
234925,N
234926,Y
234927,Y
234928,Y
234929,N
234930,Y
234931,N
234932,N
234933,Y
234934,N
234935,Y
234936,Y
234937,Y
234938,Y
234939,Y
234940,N
234941,Y
234942,Y
234943,N
234944,Y
234945,Y
234946,N
234947,Y
234948,Y
234949,N
234950,Y
234951,N
234952,Y
234953,N
234954,Y
234955,N
234956,N
234957,Y
234958,N
234959,Y
234960,N
234961,Y
234962,N
234963,N
234964,N
234965,Y
234966,N
234967,N
234968,N
234969,N
234970,N
234971,N
234972,Y
234973,Y
234974,N
234975,N
234976,Y
234977,N
234978,Y
234979,Y
234980,Y
234981,Y
234982,Y
234983,Y
234984,Y
234985,Y
234986,Y
234987,N
234988,N
234989,Y
234990,N
234991,Y
234992,N
234993,Y
234994,Y
234995,Y
234996,Y
234997,Y
234998,N
234999,Y
235000,N
235001,N
235002,Y
235003,Y
235004,Y
235005,Y
235006,Y
235007,Y
235008,Y
235009,N
235010,N
235011,Y
235012,Y
235013,Y
235014,Y
235015,Y
235016,Y
235017,N
235018,N
235019,Y
235020,N
235021,Y
235022,N
235023,N
235024,Y
235025,Y
235026,Y
235027,Y
235028,Y
235029,N
235030,Y
235031,Y
235032,N
235033,Y
235034,N
235035,N
235036,N
235037,N
235038,N
235039,N
235040,N
235041,Y
235042,Y
235043,N
235044,N
235045,N
235046,Y
235047,N
235048,Y
235049,Y
235050,N
235051,N
235052,N
235053,N
235054,N
235055,N
235056,Y
235057,Y
235058,N
235059,Y
235060,Y
235061,N
235062,Y
235063,N
235064,Y
235065,N
235066,N
235067,Y
235068,N
235069,N
235070,N
235071,Y
235072,Y
235073,Y
235074,Y
235075,N
235076,N
235077,N
235078,Y
235079,N
235080,N
235081,N
235082,N
235083,Y
235084,Y
235085,Y
235086,Y
235087,N
235088,N
235089,Y
235090,N
235091,N
235092,Y
235093,N
235094,N
235095,Y
235096,Y
235097,N
235098,N
235099,Y
235100,N
235101,Y
235102,N
235103,Y
235104,Y
235105,N
235106,N
235107,Y
235108,Y
235109,Y
235110,N
235111,N
235112,Y
235113,Y
235114,N
235115,N
235116,Y
235117,N
235118,Y
235119,N
235120,N
235121,Y
235122,Y
235123,Y
235124,Y
235125,N
235126,Y
235127,Y
235128,Y
235129,N
235130,N
235131,Y
235132,N
235133,N
235134,Y
235135,Y
235136,N
235137,N
235138,Y
235139,Y
235140,Y
235141,Y
235142,N
235143,Y
235144,N
235145,Y
235146,N
235147,N
235148,Y
235149,N
235150,N
235151,Y
235152,Y
235153,Y
235154,N
235155,N
235156,Y
235157,N
235158,N
235159,N
235160,N
235161,Y
235162,Y
235163,N
235164,Y
235165,Y
235166,Y
235167,N
235168,N
235169,Y
235170,Y
235171,N
235172,N
235173,Y
235174,N
235175,N
235176,Y
235177,N
235178,N
235179,N
235180,N
235181,Y
235182,Y
235183,Y
235184,N
235185,Y
235186,Y
235187,Y
235188,Y
235189,Y
235190,Y
235191,Y
235192,N
235193,Y
235194,Y
235195,Y
235196,N
235197,N
235198,Y
235199,N
235200,Y
235201,Y
235202,Y
235203,Y
235204,Y
235205,Y
235206,Y
235207,Y
235208,N
235209,N
235210,N
235211,N
235212,Y
235213,N
235214,N
235215,Y
235216,Y
235217,Y
235218,Y
235219,N
235220,N
235221,N
235222,N
235223,N
235224,Y
235225,Y
235226,N
235227,N
235228,Y
235229,Y
235230,N
235231,Y
235232,N
235233,N
235234,N
235235,Y
235236,Y
235237,N
235238,N
235239,N
235240,N
235241,Y
235242,Y
235243,Y
235244,Y
235245,N
235246,Y
235247,Y
235248,Y
235249,N
235250,N
235251,Y
235252,Y
235253,Y
235254,N
235255,N
235256,N
235257,N
235258,Y
235259,Y
235260,Y
235261,Y
235262,Y
235263,N
235264,Y
235265,N
235266,Y
235267,Y
235268,N
235269,Y
235270,N
235271,N
235272,Y
235273,N
235274,N
235275,N
235276,N
235277,N
235278,Y
235279,N
235280,N
235281,N
235282,N
235283,N
235284,N
235285,N
235286,N
235287,Y
235288,N
235289,N
235290,Y
235291,Y
235292,N
235293,Y
235294,N
235295,N
235296,Y
235297,N
235298,Y
235299,N
235300,Y
235301,Y
235302,N
235303,N
235304,Y
235305,N
235306,N
235307,N
235308,Y
235309,N
235310,N
235311,N
235312,N
235313,Y
235314,N
235315,Y
235316,Y
235317,Y
235318,Y
235319,Y
235320,N
235321,Y
235322,N
235323,N
235324,Y
235325,N
235326,N
235327,Y
235328,N
235329,N
235330,N
235331,Y
235332,Y
235333,N
235334,Y
235335,Y
235336,Y
235337,N
235338,Y
235339,Y
235340,N
235341,N
235342,Y
235343,N
235344,Y
235345,N
235346,Y
235347,Y
235348,N
235349,N
235350,N
235351,N
235352,Y
235353,Y
235354,Y
235355,N
235356,N
235357,Y
235358,N
235359,N
235360,Y
235361,Y
235362,Y
235363,Y
235364,N
235365,N
235366,N
235367,Y
235368,N
235369,Y
235370,N
235371,N
235372,N
235373,N
235374,N
235375,N
235376,Y
235377,Y
235378,N
235379,N
235380,Y
235381,Y
235382,Y
235383,N
235384,N
235385,Y
235386,N
235387,Y
235388,Y
235389,Y
235390,N
235391,N
235392,Y
235393,Y
235394,N
235395,Y
235396,Y
235397,N
235398,Y
235399,Y
235400,N
235401,N
235402,N
235403,Y
235404,N
235405,N
235406,Y
235407,Y
235408,N
235409,Y
235410,N
235411,Y
235412,N
235413,N
235414,Y
235415,N
235416,Y
235417,Y
235418,N
235419,Y
235420,N
235421,N
235422,Y
235423,N
235424,N
235425,N
235426,Y
235427,N
235428,Y
235429,N
235430,N
235431,Y
235432,Y
235433,N
235434,N
235435,Y
235436,N
235437,N
235438,Y
235439,Y
235440,N
235441,N
235442,Y
235443,N
235444,N
235445,N
235446,Y
235447,Y
235448,N
235449,N
235450,Y
235451,Y
235452,N
235453,Y
235454,N
235455,N
235456,Y
235457,N
235458,N
235459,N
235460,Y
235461,Y
235462,Y
235463,Y
235464,N
235465,Y
235466,N
235467,N
235468,Y
235469,Y
235470,N
235471,Y
235472,Y
235473,Y
235474,Y
235475,Y
235476,N
235477,Y
235478,Y
235479,N
235480,Y
235481,Y
235482,N
235483,N
235484,Y
235485,Y
235486,Y
235487,N
235488,Y
235489,N
235490,Y
235491,Y
235492,N
235493,N
235494,Y
235495,N
235496,Y
235497,N
235498,N
235499,Y
235500,Y
235501,Y
235502,N
235503,N
235504,N
235505,Y
235506,N
235507,Y
235508,N
235509,N
235510,Y
235511,N
235512,N
235513,Y
235514,Y
235515,N
235516,Y
235517,Y
235518,N
235519,Y
235520,N
235521,N
235522,Y
235523,N
235524,N
235525,N
235526,N
235527,Y
235528,Y
235529,N
235530,Y
235531,N
235532,Y
235533,N
235534,Y
235535,Y
235536,Y
235537,Y
235538,Y
235539,N
235540,Y
235541,N
235542,Y
235543,Y
235544,N
235545,N
235546,Y
235547,Y
235548,Y
235549,N
235550,N
235551,N
235552,N
235553,Y
235554,N
235555,Y
235556,N
235557,N
235558,Y
235559,N
235560,Y
235561,N
235562,N
235563,N
235564,N
235565,Y
235566,Y
235567,Y
235568,N
235569,Y
235570,Y
235571,Y
235572,N
235573,Y
235574,Y
235575,N
235576,Y
235577,Y
235578,Y
235579,N
235580,Y
235581,Y
235582,Y
235583,Y
235584,N
235585,Y
235586,Y
235587,Y
235588,Y
235589,N
235590,N
235591,Y
235592,Y
235593,N
235594,Y
235595,Y
235596,Y
235597,Y
235598,Y
235599,Y
235600,N
235601,Y
235602,Y
235603,N
235604,N
235605,N
235606,Y
235607,N
235608,Y
235609,N
235610,N
235611,Y
235612,Y
235613,N
235614,Y
235615,N
235616,Y
235617,Y
235618,Y
235619,N
235620,Y
235621,N
235622,Y
235623,Y
235624,N
235625,N
235626,N
235627,N
235628,N
235629,Y
235630,Y
235631,Y
235632,Y
235633,Y
235634,Y
235635,N
235636,N
235637,N
235638,N
235639,Y
235640,N
235641,N
235642,Y
235643,N
235644,Y
235645,N
235646,Y
235647,N
235648,Y
235649,Y
235650,Y
235651,N
235652,N
235653,Y
235654,N
235655,Y
235656,Y
235657,Y
235658,N
235659,N
235660,Y
235661,Y
235662,N
235663,Y
235664,Y
235665,N
235666,N
235667,Y
235668,N
235669,N
235670,N
235671,N
235672,Y
235673,Y
235674,Y
235675,N
235676,Y
235677,Y
235678,Y
235679,N
235680,Y
235681,Y
235682,N
235683,N
235684,N
235685,N
235686,N
235687,Y
235688,N
235689,Y
235690,N
235691,Y
235692,Y
235693,Y
235694,Y
235695,Y
235696,N
235697,Y
235698,N
235699,Y
235700,Y
235701,N
235702,Y
235703,N
235704,N
235705,Y
235706,N
235707,N
235708,Y
235709,N
235710,N
235711,N
235712,Y
235713,Y
235714,N
235715,N
235716,Y
235717,Y
235718,Y
235719,N
235720,Y
235721,Y
235722,Y
235723,N
235724,N
235725,N
235726,N
235727,N
235728,Y
235729,Y
235730,Y
235731,N
235732,N
235733,Y
235734,Y
235735,Y
235736,Y
235737,Y
235738,Y
235739,N
235740,Y
235741,Y
235742,N
235743,N
235744,N
235745,Y
235746,N
235747,Y
235748,N
235749,Y
235750,Y
235751,Y
235752,Y
235753,N
235754,Y
235755,N
235756,N
235757,N
235758,N
235759,Y
235760,Y
235761,Y
235762,N
235763,Y
235764,N
235765,Y
235766,N
235767,N
235768,N
235769,Y
235770,Y
235771,N
235772,Y
235773,N
235774,Y
235775,N
235776,N
235777,Y
235778,N
235779,Y
235780,N
235781,N
235782,Y
235783,Y
235784,Y
235785,Y
235786,N
235787,Y
235788,Y
235789,Y
235790,Y
235791,N
235792,Y
235793,N
235794,Y
235795,N
235796,N
235797,Y
235798,Y
235799,Y
235800,Y
235801,Y
235802,Y
235803,Y
235804,Y
235805,N
235806,N
235807,Y
235808,N
235809,Y
235810,Y
235811,Y
235812,Y
235813,N
235814,N
235815,Y
235816,Y
235817,N
235818,N
235819,Y
235820,N
235821,N
235822,N
235823,N
235824,Y
235825,N
235826,Y
235827,Y
235828,N
235829,Y
235830,N
235831,Y
235832,Y
235833,N
235834,N
235835,N
235836,N
235837,Y
235838,N
235839,N
235840,N
235841,N
235842,N
235843,N
235844,N
235845,Y
235846,Y
235847,Y
235848,N
235849,Y
235850,N
235851,N
235852,N
235853,Y
235854,Y
235855,N
235856,N
235857,Y
235858,Y
235859,N
235860,Y
235861,Y
235862,N
235863,N
235864,N
235865,Y
235866,N
235867,N
235868,Y
235869,Y
235870,N
235871,N
235872,Y
235873,N
235874,N
235875,Y
235876,Y
235877,N
235878,N
235879,N
235880,N
235881,Y
235882,N
235883,N
235884,N
235885,Y
235886,Y
235887,Y
235888,N
235889,Y
235890,Y
235891,Y
235892,Y
235893,N
235894,N
235895,Y
235896,Y
235897,N
235898,Y
235899,Y
235900,Y
235901,N
235902,Y
235903,N
235904,Y
235905,Y
235906,Y
235907,Y
235908,Y
235909,Y
235910,Y
235911,N
235912,N
235913,N
235914,N
235915,N
235916,N
235917,Y
235918,N
235919,N
235920,Y
235921,Y
235922,N
235923,N
235924,Y
235925,N
235926,Y
235927,N
235928,N
235929,Y
235930,N
235931,N
235932,Y
235933,N
235934,Y
235935,Y
235936,Y
235937,N
235938,N
235939,Y
235940,N
235941,Y
235942,Y
235943,Y
235944,N
235945,Y
235946,N
235947,Y
235948,Y
235949,Y
235950,Y
235951,Y
235952,N
235953,N
235954,Y
235955,N
235956,Y
235957,Y
235958,Y
235959,N
235960,Y
235961,N
235962,Y
235963,N
235964,N
235965,N
235966,Y
235967,Y
235968,N
235969,N
235970,N
235971,Y
235972,Y
235973,Y
235974,N
235975,N
235976,N
235977,N
235978,Y
235979,Y
235980,N
235981,Y
235982,Y
235983,Y
235984,N
235985,Y
235986,N
235987,N
235988,N
235989,Y
235990,N
235991,N
235992,N
235993,N
235994,Y
235995,N
235996,Y
235997,N
235998,Y
235999,Y
236000,N
236001,N
236002,Y
236003,N
236004,Y
236005,N
236006,N
236007,Y
236008,Y
236009,Y
236010,N
236011,N
236012,N
236013,N
236014,N
236015,Y
236016,N
236017,Y
236018,N
236019,N
236020,N
236021,N
236022,N
236023,N
236024,N
236025,N
236026,N
236027,N
236028,Y
236029,Y
236030,Y
236031,N
236032,N
236033,N
236034,N
236035,N
236036,Y
236037,Y
236038,N
236039,N
236040,Y
236041,N
236042,N
236043,Y
236044,N
236045,N
236046,Y
236047,Y
236048,Y
236049,Y
236050,N
236051,Y
236052,Y
236053,Y
236054,Y
236055,N
236056,Y
236057,Y
236058,N
236059,N
236060,N
236061,N
236062,N
236063,Y
236064,N
236065,Y
236066,N
236067,N
236068,Y
236069,Y
236070,N
236071,N
236072,N
236073,Y
236074,N
236075,N
236076,Y
236077,Y
236078,Y
236079,Y
236080,N
236081,Y
236082,N
236083,Y
236084,N
236085,N
236086,Y
236087,N
236088,Y
236089,Y
236090,N
236091,N
236092,Y
236093,Y
236094,Y
236095,Y
236096,Y
236097,N
236098,Y
236099,Y
236100,Y
236101,Y
236102,Y
236103,Y
236104,N
236105,N
236106,Y
236107,N
236108,Y
236109,Y
236110,Y
236111,Y
236112,N
236113,Y
236114,Y
236115,Y
236116,N
236117,N
236118,Y
236119,Y
236120,N
236121,N
236122,N
236123,N
236124,N
236125,Y
236126,Y
236127,Y
236128,Y
236129,Y
236130,N
236131,N
236132,N
236133,Y
236134,Y
236135,Y
236136,Y
236137,N
236138,N
236139,Y
236140,Y
236141,Y
236142,Y
236143,N
236144,N
236145,N
236146,N
236147,Y
236148,N
236149,Y
236150,N
236151,Y
236152,N
236153,N
236154,N
236155,Y
236156,Y
236157,Y
236158,N
236159,N
236160,Y
236161,N
236162,N
236163,Y
236164,N
236165,N
236166,Y
236167,N
236168,Y
236169,Y
236170,Y
236171,N
236172,N
236173,N
236174,N
236175,N
236176,Y
236177,Y
236178,Y
236179,N
236180,Y
236181,N
236182,N
236183,N
236184,N
236185,N
236186,N
236187,Y
236188,Y
236189,Y
236190,Y
236191,Y
236192,Y
236193,Y
236194,N
236195,Y
236196,Y
236197,Y
236198,N
236199,Y
236200,N
236201,Y
236202,N
236203,N
236204,Y
236205,N
236206,N
236207,Y
236208,Y
236209,N
236210,N
236211,Y
236212,Y
236213,N
236214,Y
236215,N
236216,N
236217,N
236218,Y
236219,N
236220,Y
236221,Y
236222,N
236223,N
236224,Y
236225,Y
236226,Y
236227,Y
236228,Y
236229,Y
236230,Y
236231,Y
236232,Y
236233,Y
236234,N
236235,Y
236236,Y
236237,N
236238,N
236239,Y
236240,N
236241,N
236242,Y
236243,Y
236244,Y
236245,Y
236246,Y
236247,Y
236248,N
236249,Y
236250,Y
236251,N
236252,N
236253,N
236254,N
236255,Y
236256,N
236257,Y
236258,N
236259,Y
236260,N
236261,N
236262,N
236263,Y
236264,N
236265,N
236266,Y
236267,Y
236268,Y
236269,N
236270,Y
236271,Y
236272,Y
236273,N
236274,Y
236275,N
236276,Y
236277,N
236278,Y
236279,N
236280,N
236281,Y
236282,Y
236283,Y
236284,Y
236285,N
236286,N
236287,N
236288,N
236289,Y
236290,N
236291,N
236292,N
236293,N
236294,N
236295,Y
236296,N
236297,Y
236298,N
236299,N
236300,Y
236301,N
236302,N
236303,Y
236304,Y
236305,N
236306,N
236307,Y
236308,Y
236309,N
236310,Y
236311,Y
236312,Y
236313,N
236314,N
236315,Y
236316,N
236317,Y
236318,N
236319,Y
236320,Y
236321,Y
236322,Y
236323,Y
236324,N
236325,N
236326,N
236327,Y
236328,N
236329,Y
236330,N
236331,Y
236332,Y
236333,Y
236334,Y
236335,N
236336,Y
236337,N
236338,Y
236339,Y
236340,Y
236341,N
236342,N
236343,Y
236344,Y
236345,N
236346,N
236347,Y
236348,Y
236349,Y
236350,Y
236351,N
236352,Y
236353,N
236354,Y
236355,Y
236356,N
236357,N
236358,N
236359,Y
236360,Y
236361,N
236362,Y
236363,N
236364,Y
236365,Y
236366,N
236367,N
236368,Y
236369,N
236370,Y
236371,N
236372,N
236373,Y
236374,N
236375,Y
236376,Y
236377,N
236378,N
236379,N
